date,ward_id,period,sar_water_extent
2015-08-23,67,2014-2016,0.0
2015-08-23,76,2014-2016,0.0
2015-08-23,74,2014-2016,0.0
2015-08-23,87,2014-2016,0.0
2015-08-23,132,2014-2016,0.0
2015-08-23,69,2014-2016,0.0
2015-08-23,22,2014-2016,0.0
2015-08-23,119,2014-2016,0.0
2015-08-23,54,2014-2016,0.0
2015-08-23,122,2014-2016,0.0
2015-08-23,29,2014-2016,0.0
2015-08-23,109,2014-2016,0.0
2015-08-23,32,2014-2016,0.0
2015-08-23,57,2014-2016,0.0
2015-08-23,136,2014-2016,0.0
2015-08-23,106,2014-2016,0.0
2015-08-23,4,2014-2016,0.0
2015-08-23,52,2014-2016,0.0
2015-08-23,38,2014-2016,0.0
2015-08-23,81,2014-2016,0.0
2015-08-23,127,2014-2016,0.0
2015-08-23,53,2014-2016,0.0
2015-08-23,34,2014-2016,0.0
2015-08-23,135,2014-2016,0.0
2015-08-23,117,2014-2016,0.0
2015-08-23,105,2014-2016,0.0
2015-08-23,20,2014-2016,0.0
2015-08-23,102,2014-2016,0.0
2015-08-23,46,2014-2016,0.0
2015-08-23,73,2014-2016,0.0
2015-08-23,82,2014-2016,0.0
2015-08-23,124,2014-2016,0.0
2015-08-23,56,2014-2016,0.0
2015-08-23,3,2014-2016,0.0
2015-08-23,36,2014-2016,0.0
2015-08-23,41,2014-2016,0.0
2015-08-23,37,2014-2016,0.0
2015-08-23,139,2014-2016,0.0
2015-08-23,23,2014-2016,0.0
2015-08-23,40,2014-2016,0.0
2015-08-23,121,2014-2016,0.0
2015-08-23,33,2014-2016,0.0
2015-08-23,103,2014-2016,0.0
2015-08-23,13,2014-2016,0.0
2015-08-23,66,2014-2016,0.0
2015-08-23,123,2014-2016,0.0
2015-08-23,63,2014-2016,0.0
2015-08-23,21,2014-2016,0.0
2015-08-23,49,2014-2016,0.0
2015-08-23,70,2014-2016,0.0
2015-08-23,45,2014-2016,0.0
2015-08-23,100,2014-2016,0.0
2015-08-23,92,2014-2016,0.0
2015-08-23,9,2014-2016,0.0
2015-08-23,114,2014-2016,0.0
2015-08-23,101,2014-2016,0.0
2015-08-23,138,2014-2016,0.0
2015-08-23,31,2014-2016,0.0
2015-08-23,104,2014-2016,0.0
2015-08-23,5,2014-2016,0.0
2015-08-23,126,2014-2016,0.0
2015-08-23,14,2014-2016,0.0
2015-08-23,111,2014-2016,0.0
2015-08-23,130,2014-2016,0.0
2015-08-23,19,2014-2016,0.0
2015-08-23,78,2014-2016,0.0
2015-08-23,27,2014-2016,0.0
2015-08-23,98,2014-2016,0.0
2015-08-23,6,2014-2016,0.0
2015-08-23,2,2014-2016,0.0
2015-08-23,59,2014-2016,0.0
2015-08-23,131,2014-2016,0.0
2015-08-23,42,2014-2016,0.0
2015-08-23,129,2014-2016,0.0
2015-08-23,51,2014-2016,0.0
2015-08-23,120,2014-2016,0.0
2015-08-23,8,2014-2016,0.0
2015-08-23,1,2014-2016,0.0
2015-08-23,80,2014-2016,0.0
2015-08-23,55,2014-2016,0.0
2015-08-23,64,2014-2016,0.0
2015-08-23,107,2014-2016,0.0
2015-08-23,77,2014-2016,0.0
2015-08-23,28,2014-2016,0.0
2015-08-23,112,2014-2016,0.0
2015-08-23,133,2014-2016,0.0
2015-08-23,65,2014-2016,0.0
2015-08-23,24,2014-2016,0.0
2015-08-23,128,2014-2016,0.0
2015-08-23,50,2014-2016,0.0
2015-08-23,113,2014-2016,0.0
2015-08-23,94,2014-2016,0.0
2015-08-23,79,2014-2016,0.0
2015-08-23,11,2014-2016,0.0
2015-08-23,15,2014-2016,0.0
2015-08-23,140,2014-2016,0.0
2015-08-23,97,2014-2016,0.0
2015-08-23,48,2014-2016,0.0
2015-08-23,35,2014-2016,0.0
2015-08-23,116,2014-2016,0.0
2015-08-23,95,2014-2016,0.0
2015-08-23,30,2014-2016,0.0
2015-08-23,58,2014-2016,0.0
2015-10-10,93,2014-2016,0.0
2015-10-10,61,2014-2016,0.0
2015-10-10,86,2014-2016,0.0
2015-10-10,90,2014-2016,0.0
2015-10-10,26,2014-2016,0.0
2015-10-10,72,2014-2016,0.0
2015-10-10,134,2014-2016,0.0
2015-10-10,99,2014-2016,0.0
2015-10-10,125,2014-2016,0.0
2015-10-10,118,2014-2016,0.0
2015-10-10,83,2014-2016,0.0
2015-10-10,43,2014-2016,0.0
2015-10-10,47,2014-2016,0.0
2015-10-10,115,2014-2016,0.0
2015-10-10,68,2014-2016,0.0
2015-10-10,39,2014-2016,0.0
2015-10-10,12,2014-2016,0.0
2015-10-10,108,2014-2016,0.3806102299760292
2015-10-10,110,2014-2016,0.0
2015-10-10,141,2014-2016,0.0
2015-10-10,17,2014-2016,0.0
2015-10-10,7,2014-2016,0.0
2015-10-10,16,2014-2016,0.0
2015-10-10,137,2014-2016,0.0
2015-10-10,84,2014-2016,0.0
2015-10-10,18,2014-2016,0.0
2015-10-10,25,2014-2016,0.0
2015-10-10,60,2014-2016,0.0
2015-10-10,10,2014-2016,0.0
2015-10-10,62,2014-2016,0.0
2015-10-10,71,2014-2016,0.0
2015-10-10,91,2014-2016,0.0
2015-10-10,75,2014-2016,0.0
2015-10-10,96,2014-2016,0.0
2015-10-10,88,2014-2016,0.0
2015-10-10,44,2014-2016,0.0
2015-10-10,85,2014-2016,0.0
2015-10-10,89,2014-2016,0.0
2015-10-10,67,2014-2016,0.0
2015-10-10,76,2014-2016,0.0
2015-10-10,74,2014-2016,0.0
2015-10-10,87,2014-2016,0.0
2015-10-10,132,2014-2016,0.0
2015-10-10,69,2014-2016,0.0
2015-10-10,22,2014-2016,0.0
2015-10-10,119,2014-2016,0.0
2015-10-10,54,2014-2016,0.0
2015-10-10,122,2014-2016,0.0
2015-10-10,29,2014-2016,0.0
2015-10-10,109,2014-2016,0.0
2015-10-10,32,2014-2016,0.0
2015-10-10,57,2014-2016,0.0
2015-10-10,136,2014-2016,0.0
2015-10-10,106,2014-2016,0.0
2015-10-10,4,2014-2016,0.0
2015-10-10,52,2014-2016,0.0
2015-10-10,38,2014-2016,0.0
2015-10-10,81,2014-2016,0.0
2015-10-10,127,2014-2016,0.0
2015-10-10,53,2014-2016,0.0
2015-10-10,34,2014-2016,0.0
2015-10-10,135,2014-2016,0.0
2015-10-10,117,2014-2016,0.0
2015-10-10,105,2014-2016,0.0
2015-10-10,20,2014-2016,0.0
2015-10-10,102,2014-2016,0.0
2015-10-10,46,2014-2016,0.0
2015-10-10,73,2014-2016,0.0
2015-10-10,82,2014-2016,0.0
2015-10-10,124,2014-2016,0.0
2015-10-10,56,2014-2016,0.0
2015-10-10,3,2014-2016,0.0
2015-10-10,36,2014-2016,0.0
2015-10-10,41,2014-2016,0.0
2015-10-10,37,2014-2016,0.0
2015-10-10,139,2014-2016,0.0
2015-10-10,23,2014-2016,0.0
2015-10-10,40,2014-2016,0.0
2015-10-10,121,2014-2016,0.0
2015-10-10,33,2014-2016,0.0
2015-10-10,103,2014-2016,0.0
2015-10-10,13,2014-2016,0.0
2015-10-10,66,2014-2016,0.0
2015-10-10,123,2014-2016,0.0
2015-10-10,63,2014-2016,0.0
2015-10-10,21,2014-2016,0.0
2015-10-10,49,2014-2016,0.0
2015-10-10,70,2014-2016,0.0
2015-10-10,45,2014-2016,0.0
2015-10-10,100,2014-2016,0.0
2015-10-10,92,2014-2016,0.0
2015-10-10,9,2014-2016,0.0
2015-10-10,114,2014-2016,0.0
2015-10-10,101,2014-2016,0.0
2015-10-10,138,2014-2016,0.0
2015-10-10,31,2014-2016,0.0
2015-10-10,104,2014-2016,0.0
2015-10-10,5,2014-2016,0.0
2015-10-10,126,2014-2016,0.0
2015-10-10,14,2014-2016,0.0
2015-10-10,111,2014-2016,0.0
2015-10-10,130,2014-2016,0.0
2015-10-10,19,2014-2016,0.0
2015-10-10,78,2014-2016,0.0
2015-10-10,27,2014-2016,0.0
2015-10-10,98,2014-2016,0.0
2015-10-10,6,2014-2016,0.0
2015-10-10,2,2014-2016,0.0
2015-10-10,59,2014-2016,0.0
2015-10-10,131,2014-2016,0.0
2015-10-10,42,2014-2016,0.0
2015-10-10,129,2014-2016,0.0
2015-10-10,51,2014-2016,0.0
2015-10-10,120,2014-2016,0.0
2015-10-10,8,2014-2016,0.0
2015-10-10,1,2014-2016,0.0
2015-10-10,80,2014-2016,0.0
2015-10-10,55,2014-2016,0.0
2015-10-10,64,2014-2016,0.0
2015-10-10,107,2014-2016,0.0
2015-10-10,77,2014-2016,0.0
2015-10-10,28,2014-2016,0.0
2015-10-10,112,2014-2016,0.0
2015-10-10,133,2014-2016,0.0
2015-10-10,65,2014-2016,0.0
2015-10-10,24,2014-2016,0.0
2015-10-10,128,2014-2016,0.0
2015-10-10,50,2014-2016,0.0
2015-10-10,113,2014-2016,0.0
2015-10-10,94,2014-2016,0.0
2015-10-10,79,2014-2016,0.0
2015-10-10,11,2014-2016,0.0
2015-10-10,15,2014-2016,0.0
2015-10-10,140,2014-2016,0.0
2015-10-10,97,2014-2016,0.0
2015-10-10,48,2014-2016,0.0
2015-10-10,35,2014-2016,0.0
2015-10-10,116,2014-2016,0.0
2015-10-10,95,2014-2016,0.0
2015-10-10,30,2014-2016,0.0
2015-10-10,58,2014-2016,0.0
2015-10-27,93,2014-2016,0.0
2015-10-27,61,2014-2016,0.0
2015-10-27,86,2014-2016,0.0
2015-10-27,90,2014-2016,0.08232697776985011
2015-10-27,26,2014-2016,0.0
2015-10-27,72,2014-2016,0.0
2015-10-27,134,2014-2016,0.0
2015-10-27,99,2014-2016,0.0
2015-10-27,125,2014-2016,0.0
2015-10-27,118,2014-2016,0.0
2015-10-27,83,2014-2016,0.0
2015-10-27,43,2014-2016,0.0
2015-10-27,47,2014-2016,0.0
2015-10-27,115,2014-2016,0.0
2015-10-27,68,2014-2016,0.0
2015-10-27,39,2014-2016,0.0
2015-10-27,12,2014-2016,0.0
2015-10-27,108,2014-2016,0.16030972448899541
2015-10-27,110,2014-2016,0.006111022394091845
2015-10-27,141,2014-2016,0.0034934185281993517
2015-10-27,17,2014-2016,0.0
2015-10-27,7,2014-2016,0.0
2015-10-27,16,2014-2016,0.0
2015-10-27,137,2014-2016,0.0
2015-10-27,84,2014-2016,0.0
2015-10-27,18,2014-2016,0.0
2015-10-27,25,2014-2016,0.0
2015-10-27,60,2014-2016,0.0
2015-10-27,10,2014-2016,0.0
2015-10-27,62,2014-2016,0.0
2015-10-27,71,2014-2016,0.0
2015-10-27,91,2014-2016,0.0
2015-10-27,75,2014-2016,0.0022641835423813355
2015-10-27,96,2014-2016,0.0
2015-10-27,88,2014-2016,0.0
2015-10-27,44,2014-2016,0.0
2015-10-27,85,2014-2016,0.0
2015-10-27,89,2014-2016,0.0
2015-10-27,67,2014-2016,0.0
2015-10-27,76,2014-2016,0.0
2015-10-27,74,2014-2016,0.0
2015-10-27,87,2014-2016,0.0
2015-10-27,132,2014-2016,0.0
2015-10-27,69,2014-2016,0.0
2015-10-27,22,2014-2016,0.0
2015-10-27,119,2014-2016,0.0
2015-10-27,54,2014-2016,0.0
2015-10-27,122,2014-2016,0.0009189780715304197
2015-10-27,29,2014-2016,0.0
2015-10-27,109,2014-2016,0.021967352689754614
2015-10-27,32,2014-2016,0.0
2015-10-27,57,2014-2016,0.12462578583541344
2015-10-27,136,2014-2016,0.0
2015-10-27,106,2014-2016,0.0
2015-10-27,4,2014-2016,0.0
2015-10-27,52,2014-2016,0.0
2015-10-27,38,2014-2016,0.0
2015-10-27,81,2014-2016,0.0
2015-10-27,127,2014-2016,0.0
2015-10-27,53,2014-2016,0.0
2015-10-27,34,2014-2016,0.0
2015-10-27,135,2014-2016,0.0
2015-10-27,117,2014-2016,0.0
2015-10-27,105,2014-2016,0.0
2015-10-27,20,2014-2016,0.0
2015-10-27,102,2014-2016,0.0
2015-10-27,46,2014-2016,0.0
2015-10-27,73,2014-2016,0.0
2015-10-27,82,2014-2016,0.0
2015-10-27,124,2014-2016,0.0
2015-10-27,56,2014-2016,0.0
2015-10-27,3,2014-2016,0.0
2015-10-27,36,2014-2016,0.0
2015-10-27,41,2014-2016,0.0
2015-10-27,37,2014-2016,0.0
2015-10-27,139,2014-2016,0.0
2015-10-27,23,2014-2016,0.0
2015-10-27,40,2014-2016,0.0
2015-10-27,121,2014-2016,0.0
2015-10-27,33,2014-2016,0.06490911479102796
2015-10-27,103,2014-2016,0.0
2015-10-27,13,2014-2016,0.0
2015-10-27,66,2014-2016,0.003825226893595195
2015-10-27,123,2014-2016,0.0
2015-10-27,63,2014-2016,0.0
2015-10-27,21,2014-2016,0.0
2015-10-27,49,2014-2016,0.0
2015-10-27,70,2014-2016,0.0
2015-10-27,45,2014-2016,9.932388449090651e-05
2015-10-27,100,2014-2016,0.0
2015-10-27,92,2014-2016,0.0
2015-10-27,9,2014-2016,0.0
2015-10-27,114,2014-2016,0.0
2015-10-27,101,2014-2016,0.0
2015-10-27,138,2014-2016,0.0
2015-10-27,31,2014-2016,0.0
2015-10-27,104,2014-2016,0.0
2015-10-27,5,2014-2016,0.0
2015-10-27,126,2014-2016,0.0
2015-10-27,14,2014-2016,0.0
2015-10-27,111,2014-2016,0.0
2015-10-27,130,2014-2016,0.0
2015-10-27,19,2014-2016,0.0
2015-10-27,78,2014-2016,0.0
2015-10-27,27,2014-2016,0.0
2015-10-27,98,2014-2016,0.0
2015-10-27,6,2014-2016,0.0004924250007929636
2015-10-27,2,2014-2016,0.0
2015-10-27,59,2014-2016,0.0
2015-10-27,131,2014-2016,0.0
2015-10-27,42,2014-2016,0.0
2015-10-27,129,2014-2016,0.0
2015-10-27,51,2014-2016,0.0
2015-10-27,120,2014-2016,0.0
2015-10-27,8,2014-2016,0.0
2015-10-27,1,2014-2016,0.0
2015-10-27,80,2014-2016,0.022038218482209444
2015-10-27,55,2014-2016,0.0
2015-10-27,64,2014-2016,0.0
2015-10-27,107,2014-2016,0.0
2015-10-27,77,2014-2016,0.0
2015-10-27,28,2014-2016,0.0
2015-10-27,112,2014-2016,0.0
2015-10-27,133,2014-2016,0.0
2015-10-27,65,2014-2016,0.0
2015-10-27,24,2014-2016,0.0
2015-10-27,128,2014-2016,0.0
2015-10-27,50,2014-2016,0.0
2015-10-27,113,2014-2016,0.0
2015-10-27,94,2014-2016,0.0
2015-10-27,79,2014-2016,0.0011941757939161646
2015-10-27,11,2014-2016,0.0
2015-10-27,15,2014-2016,0.0
2015-10-27,140,2014-2016,0.0
2015-10-27,97,2014-2016,0.0
2015-10-27,48,2014-2016,0.0
2015-10-27,35,2014-2016,0.0
2015-10-27,116,2014-2016,0.0
2015-10-27,95,2014-2016,0.0
2015-10-27,30,2014-2016,0.0
2015-10-27,58,2014-2016,0.04768754452596942
2015-11-27,93,2014-2016,0.0
2015-11-27,61,2014-2016,0.0
2015-11-27,86,2014-2016,0.0
2015-11-27,90,2014-2016,0.0
2015-11-27,26,2014-2016,0.0
2015-11-27,72,2014-2016,0.0
2015-11-27,134,2014-2016,0.0
2015-11-27,99,2014-2016,0.0
2015-11-27,125,2014-2016,0.0
2015-11-27,118,2014-2016,0.0
2015-11-27,83,2014-2016,0.0
2015-11-27,43,2014-2016,0.0
2015-11-27,47,2014-2016,0.0
2015-11-27,115,2014-2016,0.0
2015-11-27,68,2014-2016,0.0
2015-11-27,39,2014-2016,0.0
2015-11-27,12,2014-2016,0.0
2015-11-27,108,2014-2016,0.3848670419114351
2015-11-27,110,2014-2016,0.0
2015-11-27,141,2014-2016,0.0
2015-11-27,17,2014-2016,0.0
2015-11-27,7,2014-2016,0.0
2015-11-27,16,2014-2016,0.0
2015-11-27,137,2014-2016,0.0
2015-11-27,84,2014-2016,0.0
2015-11-27,18,2014-2016,0.0
2015-11-27,25,2014-2016,0.0
2015-11-27,60,2014-2016,0.0
2015-11-27,10,2014-2016,0.0
2015-11-27,62,2014-2016,0.0
2015-11-27,71,2014-2016,0.0
2015-11-27,91,2014-2016,0.0
2015-11-27,75,2014-2016,0.0
2015-11-27,96,2014-2016,0.0
2015-11-27,88,2014-2016,0.0
2015-11-27,44,2014-2016,0.0
2015-11-27,85,2014-2016,0.0
2015-11-27,89,2014-2016,0.0
2015-11-27,67,2014-2016,0.0
2015-11-27,76,2014-2016,0.0
2015-11-27,74,2014-2016,0.0
2015-11-27,87,2014-2016,0.0
2015-11-27,132,2014-2016,0.0
2015-11-27,69,2014-2016,0.0
2015-11-27,22,2014-2016,0.0
2015-11-27,119,2014-2016,0.0
2015-11-27,54,2014-2016,0.0
2015-11-27,122,2014-2016,0.0
2015-11-27,29,2014-2016,0.0
2015-11-27,109,2014-2016,0.0
2015-11-27,32,2014-2016,0.0
2015-11-27,57,2014-2016,0.0
2015-11-27,136,2014-2016,0.0
2015-11-27,106,2014-2016,0.0
2015-11-27,4,2014-2016,0.0
2015-11-27,52,2014-2016,0.0
2015-11-27,38,2014-2016,0.0
2015-11-27,81,2014-2016,0.0
2015-11-27,127,2014-2016,0.0
2015-11-27,53,2014-2016,0.0
2015-11-27,34,2014-2016,0.0
2015-11-27,135,2014-2016,0.0
2015-11-27,117,2014-2016,0.0
2015-11-27,105,2014-2016,0.0
2015-11-27,20,2014-2016,0.0
2015-11-27,102,2014-2016,0.0
2015-11-27,46,2014-2016,0.0
2015-11-27,73,2014-2016,0.0
2015-11-27,82,2014-2016,0.0
2015-11-27,124,2014-2016,0.0
2015-11-27,56,2014-2016,0.0
2015-11-27,3,2014-2016,0.0
2015-11-27,36,2014-2016,0.0
2015-11-27,41,2014-2016,0.0
2015-11-27,37,2014-2016,0.0
2015-11-27,139,2014-2016,0.0
2015-11-27,23,2014-2016,0.0
2015-11-27,40,2014-2016,0.0
2015-11-27,121,2014-2016,0.0
2015-11-27,33,2014-2016,0.0
2015-11-27,103,2014-2016,0.0
2015-11-27,13,2014-2016,0.0
2015-11-27,66,2014-2016,0.0
2015-11-27,123,2014-2016,0.0
2015-11-27,63,2014-2016,0.0
2015-11-27,21,2014-2016,0.0
2015-11-27,49,2014-2016,0.0
2015-11-27,70,2014-2016,0.0
2015-11-27,45,2014-2016,0.0
2015-11-27,100,2014-2016,0.0
2015-11-27,92,2014-2016,0.0
2015-11-27,9,2014-2016,0.0
2015-11-27,114,2014-2016,0.0
2015-11-27,101,2014-2016,0.0
2015-11-27,138,2014-2016,0.0
2015-11-27,31,2014-2016,0.0
2015-11-27,104,2014-2016,0.0
2015-11-27,5,2014-2016,0.0
2015-11-27,126,2014-2016,0.0
2015-11-27,14,2014-2016,0.0
2015-11-27,111,2014-2016,0.0
2015-11-27,130,2014-2016,0.0
2015-11-27,19,2014-2016,0.0
2015-11-27,78,2014-2016,0.0
2015-11-27,27,2014-2016,0.0
2015-11-27,98,2014-2016,0.0
2015-11-27,6,2014-2016,0.0
2015-11-27,2,2014-2016,0.0
2015-11-27,59,2014-2016,0.0
2015-11-27,131,2014-2016,0.0
2015-11-27,42,2014-2016,0.0
2015-11-27,129,2014-2016,0.0
2015-11-27,51,2014-2016,0.0
2015-11-27,120,2014-2016,0.0
2015-11-27,8,2014-2016,0.0
2015-11-27,1,2014-2016,0.0
2015-11-27,80,2014-2016,0.0
2015-11-27,55,2014-2016,0.0
2015-11-27,64,2014-2016,0.0
2015-11-27,107,2014-2016,0.0
2015-11-27,77,2014-2016,0.0
2015-11-27,28,2014-2016,0.0
2015-11-27,112,2014-2016,0.0
2015-11-27,133,2014-2016,0.0
2015-11-27,65,2014-2016,0.0
2015-11-27,24,2014-2016,0.0
2015-11-27,128,2014-2016,0.0
2015-11-27,50,2014-2016,0.0
2015-11-27,113,2014-2016,0.0
2015-11-27,94,2014-2016,0.0
2015-11-27,79,2014-2016,0.0
2015-11-27,11,2014-2016,0.0
2015-11-27,15,2014-2016,0.0
2015-11-27,140,2014-2016,0.0
2015-11-27,97,2014-2016,0.0
2015-11-27,48,2014-2016,0.0
2015-11-27,35,2014-2016,0.0
2015-11-27,116,2014-2016,0.0
2015-11-27,95,2014-2016,0.0
2015-11-27,30,2014-2016,0.0
2015-11-27,58,2014-2016,0.0
2015-12-14,93,2014-2016,0.0
2015-12-14,61,2014-2016,0.0
2015-12-14,86,2014-2016,0.0
2015-12-14,90,2014-2016,0.09114438898132744
2015-12-14,26,2014-2016,0.0
2015-12-14,72,2014-2016,0.0
2015-12-14,134,2014-2016,0.0
2015-12-14,99,2014-2016,0.0
2015-12-14,125,2014-2016,0.0
2015-12-14,118,2014-2016,0.0
2015-12-14,83,2014-2016,0.0
2015-12-14,43,2014-2016,0.0
2015-12-14,47,2014-2016,0.0
2015-12-14,115,2014-2016,0.0
2015-12-14,68,2014-2016,0.0
2015-12-14,39,2014-2016,0.0
2015-12-14,12,2014-2016,0.0
2015-12-14,108,2014-2016,0.17916169350218858
2015-12-14,110,2014-2016,0.010508876439399148
2015-12-14,141,2014-2016,0.005460812330228259
2015-12-14,17,2014-2016,0.0
2015-12-14,7,2014-2016,0.0
2015-12-14,16,2014-2016,0.0
2015-12-14,137,2014-2016,0.00030191455253250464
2015-12-14,84,2014-2016,0.0
2015-12-14,18,2014-2016,0.0
2015-12-14,25,2014-2016,0.0
2015-12-14,60,2014-2016,0.0
2015-12-14,10,2014-2016,0.0
2015-12-14,62,2014-2016,0.0
2015-12-14,71,2014-2016,0.0
2015-12-14,91,2014-2016,0.0
2015-12-14,75,2014-2016,0.0003121063836902119
2015-12-14,96,2014-2016,0.0
2015-12-14,88,2014-2016,0.0
2015-12-14,44,2014-2016,0.0
2015-12-14,85,2014-2016,0.0
2015-12-14,89,2014-2016,0.0
2015-12-14,67,2014-2016,0.0
2015-12-14,76,2014-2016,0.0
2015-12-14,74,2014-2016,0.0
2015-12-14,87,2014-2016,0.0
2015-12-14,132,2014-2016,0.0
2015-12-14,69,2014-2016,0.0
2015-12-14,22,2014-2016,0.0
2015-12-14,119,2014-2016,0.0
2015-12-14,54,2014-2016,0.0
2015-12-14,122,2014-2016,0.0
2015-12-14,29,2014-2016,0.0
2015-12-14,109,2014-2016,0.019349508691379885
2015-12-14,32,2014-2016,0.0
2015-12-14,57,2014-2016,0.12711073707286855
2015-12-14,136,2014-2016,0.0
2015-12-14,106,2014-2016,0.0
2015-12-14,4,2014-2016,0.0
2015-12-14,52,2014-2016,0.0
2015-12-14,38,2014-2016,0.0
2015-12-14,81,2014-2016,0.0
2015-12-14,127,2014-2016,0.0
2015-12-14,53,2014-2016,0.0
2015-12-14,34,2014-2016,0.0
2015-12-14,135,2014-2016,0.0
2015-12-14,117,2014-2016,0.005740438899700977
2015-12-14,105,2014-2016,0.0
2015-12-14,20,2014-2016,0.0
2015-12-14,102,2014-2016,0.0
2015-12-14,46,2014-2016,0.0
2015-12-14,73,2014-2016,0.0
2015-12-14,82,2014-2016,0.0
2015-12-14,124,2014-2016,0.0
2015-12-14,56,2014-2016,0.0
2015-12-14,3,2014-2016,0.0
2015-12-14,36,2014-2016,0.0
2015-12-14,41,2014-2016,0.0
2015-12-14,37,2014-2016,0.0
2015-12-14,139,2014-2016,0.0
2015-12-14,23,2014-2016,0.0
2015-12-14,40,2014-2016,0.0
2015-12-14,121,2014-2016,0.0
2015-12-14,33,2014-2016,0.06660486969839535
2015-12-14,103,2014-2016,0.0
2015-12-14,13,2014-2016,0.0
2015-12-14,66,2014-2016,0.008226856149099774
2015-12-14,123,2014-2016,0.0
2015-12-14,63,2014-2016,0.005868768091240065
2015-12-14,21,2014-2016,0.0
2015-12-14,49,2014-2016,0.0
2015-12-14,70,2014-2016,0.0
2015-12-14,45,2014-2016,0.0007421227767514378
2015-12-14,100,2014-2016,0.0
2015-12-14,92,2014-2016,0.0
2015-12-14,9,2014-2016,0.0
2015-12-14,114,2014-2016,0.0
2015-12-14,101,2014-2016,0.0
2015-12-14,138,2014-2016,0.0
2015-12-14,31,2014-2016,0.0
2015-12-14,104,2014-2016,0.0
2015-12-14,5,2014-2016,0.0
2015-12-14,126,2014-2016,0.0
2015-12-14,14,2014-2016,0.0
2015-12-14,111,2014-2016,0.0
2015-12-14,130,2014-2016,0.0
2015-12-14,19,2014-2016,0.0
2015-12-14,78,2014-2016,0.0
2015-12-14,27,2014-2016,0.0
2015-12-14,98,2014-2016,0.0
2015-12-14,6,2014-2016,0.00041526660408423475
2015-12-14,2,2014-2016,0.0
2015-12-14,59,2014-2016,0.0
2015-12-14,131,2014-2016,0.0
2015-12-14,42,2014-2016,0.0
2015-12-14,129,2014-2016,0.0
2015-12-14,51,2014-2016,0.0
2015-12-14,120,2014-2016,0.0
2015-12-14,8,2014-2016,0.0
2015-12-14,1,2014-2016,4.1125983739243e-05
2015-12-14,80,2014-2016,0.023589420580874904
2015-12-14,55,2014-2016,0.0
2015-12-14,64,2014-2016,0.0
2015-12-14,107,2014-2016,0.0
2015-12-14,77,2014-2016,0.0
2015-12-14,28,2014-2016,0.0
2015-12-14,112,2014-2016,0.0
2015-12-14,133,2014-2016,0.0
2015-12-14,65,2014-2016,0.0
2015-12-14,24,2014-2016,0.0
2015-12-14,128,2014-2016,0.0
2015-12-14,50,2014-2016,0.0
2015-12-14,113,2014-2016,0.0
2015-12-14,94,2014-2016,0.0
2015-12-14,79,2014-2016,0.008120310651053841
2015-12-14,11,2014-2016,0.0
2015-12-14,15,2014-2016,0.0
2015-12-14,140,2014-2016,0.0
2015-12-14,97,2014-2016,0.0
2015-12-14,48,2014-2016,0.0
2015-12-14,35,2014-2016,0.0
2015-12-14,116,2014-2016,0.0
2015-12-14,95,2014-2016,0.0
2015-12-14,30,2014-2016,0.0
2015-12-14,58,2014-2016,0.05476430597778379
2015-12-26,93,2014-2016,0.0
2015-12-26,61,2014-2016,0.0
2015-12-26,86,2014-2016,0.0
2015-12-26,90,2014-2016,0.10144535060117096
2015-12-26,26,2014-2016,0.0
2015-12-26,72,2014-2016,0.0
2015-12-26,134,2014-2016,0.0
2015-12-26,99,2014-2016,0.0
2015-12-26,125,2014-2016,0.0
2015-12-26,118,2014-2016,0.0
2015-12-26,83,2014-2016,0.0
2015-12-26,43,2014-2016,0.0
2015-12-26,47,2014-2016,0.0
2015-12-26,115,2014-2016,0.0
2015-12-26,68,2014-2016,0.0
2015-12-26,39,2014-2016,0.0
2015-12-26,12,2014-2016,0.0
2015-12-26,108,2014-2016,0.16908327635950696
2015-12-26,110,2014-2016,0.011822205320026
2015-12-26,141,2014-2016,0.004228571720699254
2015-12-26,17,2014-2016,0.0
2015-12-26,7,2014-2016,0.00032956659200214505
2015-12-26,16,2014-2016,0.0
2015-12-26,137,2014-2016,0.0
2015-12-26,84,2014-2016,0.0
2015-12-26,18,2014-2016,0.0
2015-12-26,25,2014-2016,0.0
2015-12-26,60,2014-2016,0.0
2015-12-26,10,2014-2016,0.0
2015-12-26,62,2014-2016,0.0
2015-12-26,71,2014-2016,0.0
2015-12-26,91,2014-2016,0.0
2015-12-26,75,2014-2016,0.0003859586299722654
2015-12-26,96,2014-2016,0.0
2015-12-26,88,2014-2016,0.0
2015-12-26,44,2014-2016,0.0
2015-12-26,85,2014-2016,0.0
2015-12-26,89,2014-2016,0.0
2015-12-26,67,2014-2016,0.0
2015-12-26,76,2014-2016,0.0
2015-12-26,74,2014-2016,0.0
2015-12-26,87,2014-2016,0.0
2015-12-26,132,2014-2016,0.0
2015-12-26,69,2014-2016,0.0
2015-12-26,22,2014-2016,1.248619424204828e-05
2015-12-26,119,2014-2016,0.0
2015-12-26,54,2014-2016,0.0
2015-12-26,122,2014-2016,0.0
2015-12-26,29,2014-2016,0.0
2015-12-26,109,2014-2016,0.01905365263085283
2015-12-26,32,2014-2016,0.0011416377801283378
2015-12-26,57,2014-2016,0.11523339917566648
2015-12-26,136,2014-2016,0.0
2015-12-26,106,2014-2016,0.0
2015-12-26,4,2014-2016,0.0
2015-12-26,52,2014-2016,0.0
